date,price,ret,momentum,reentry_ma,drawdown_from_peak,trend_ok,exposure,turnover,strategy_ret,equity,ticker,strategy
2017-12-21,40.9099006652832,0.003785342034696715,0.12211249956577364,38.37261444091797,-0.007992643578472514,1.0,1.0,0.0,0.003785342034696715,17237.6751401664,AAPL,ga_trend_stop_momentum
2017-12-22,40.9099006652832,0.0,0.133437472091535,38.41727020263672,-0.007992643578472514,1.0,1.0,0.0,0.0,17237.6751401664,AAPL,ga_trend_stop_momentum
2017-12-26,39.87202835083008,-0.02536970996201615,0.09889010366174644,38.456255493164065,-0.03315958249107298,1.0,1.0,0.0,-0.02536970996201615,16800.360321440923,AAPL,ga_trend_stop_momentum
2017-12-27,39.87904357910156,0.0001759436016086635,0.08233512382601815,38.48642105102539,-0.032989473105835665,1.0,1.0,0.0,0.0001759436016086635,16803.316237344203,AAPL,ga_trend_stop_momentum
2017-12-28,39.99123764038086,0.002813358877495453,0.07676923922315404,38.52007013956706,-0.030268925455366413,1.0,1.0,0.0,0.002813358877495453,16850.589996251896,AAPL,ga_trend_stop_momentum
2017-12-29,39.55879592895508,-0.01081341156066462,0.05864488445212901,38.55171122233073,-0.040755026667583016,1.0,1.0,0.0,-0.01081341156066462,16668.377631582407,AAPL,ga_trend_stop_momentum
2018-01-02,40.26708221435547,0.01790464721606866,0.11305206972435666,38.59705073038737,-0.023580083826278964,1.0,1.0,0.0,0.01790464721606866,16966.819052740102,AAPL,ga_trend_stop_momentum
2018-01-03,40.26007080078125,-0.00017412271236572074,0.09759457476740185,38.637327880859374,-0.023750100710491107,1.0,1.0,0.0,-0.00017412271236572074,16963.86474418642,AAPL,ga_trend_stop_momentum
2018-01-04,40.44708251953125,0.004645091651114708,0.08634391997560709,38.6838562520345,-0.01921533045389978,1.0,1.0,0.0,0.004645091651114708,17042.663450680277,AAPL,ga_trend_stop_momentum
2018-01-05,40.90756607055664,0.011384839705139038,0.08681322133802505,38.73633809407552,-0.00804925420585978,1.0,1.0,0.0,0.011384839705139038,17236.691442214906,AAPL,ga_trend_stop_momentum
2018-01-08,40.7556266784668,-0.003714212471790268,0.08714958905670778,38.795055033365884,-0.01173357003728992,1.0,1.0,0.0,-0.003714212471790268,17172.670707887828,AAPL,ga_trend_stop_momentum
2018-01-09,40.750953674316406,-0.00011465911657448924,0.1083025546960592,38.862032623291014,-0.011846883793089624,1.0,1.0,0.0,-0.00011465911657448924,17170.701704635238,AAPL,ga_trend_stop_momentum
2018-01-10,40.741600036621094,-0.00022953174961415357,0.11058106299465198,38.933543802897134,-0.012073696306739268,1.0,1.0,0.0,-0.00022953174961415357,17166.760483430873,AAPL,ga_trend_stop_momentum
2018-01-11,40.973026275634766,0.005680342421644058,0.11894971482017302,39.01230219523112,-0.006461936614412522,1.0,1.0,0.0,0.005680342421644058,17264.273561247108,AAPL,ga_trend_stop_momentum
2018-01-12,41.3961296081543,0.010326387161964101,0.11232134741213229,39.088658498128254,0.0,1.0,1.0,0.0,0.010326387161964101,17442.551134110607,AAPL,ga_trend_stop_momentum
2018-01-16,41.18574142456055,-0.005082315317524455,0.10528396124389383,39.158824615478515,-0.005082315317524455,1.0,1.0,0.0,-0.005082315317524455,17353.902589305013,AAPL,ga_trend_stop_momentum
2018-01-17,41.86598205566406,0.016516410961048278,0.12854811559300394,39.241010945638024,0.0,1.0,1.0,0.0,0.016516410961048278,17640.526776247974,AAPL,ga_trend_stop_momentum
2018-01-18,41.90336990356445,0.0008930364478416664,0.12538701863109059,39.32108693440755,0.0,1.0,1.0,0.0,0.0008930364478416664,17656.28040961829,AAPL,ga_trend_stop_momentum
2018-01-19,41.71638488769531,-0.004462290653459711,0.10919422071237661,39.399632619222004,-0.004462290653459711,1.0,1.0,0.0,-0.004462290653459711,17577.492954571586,AAPL,ga_trend_stop_momentum
2018-01-22,41.37507629394531,-0.008181643607633737,0.0903951337590938,39.471546732584635,-0.012607425389293159,1.0,1.0,0.0,-0.008181643607633737,17433.680171701588,AAPL,ga_trend_stop_momentum
2018-01-23,41.38443374633789,0.00022616157432797657,0.087704070823859,39.5466911315918,-0.012384115130139484,1.0,1.0,0.0,0.00022616157432797657,17437.62300025555,AAPL,ga_trend_stop_momentum
2018-01-24,40.72524642944336,-0.01592838797638163,0.0661360359462484,39.607114715576174,-0.028115244115984095,1.0,1.0,0.0,-0.01592838797638163,17159.869775721607,AAPL,ga_trend_stop_momentum
2018-01-25,39.998260498046875,-0.017850989131667716,0.04678561773236378,39.65812469482422,-0.04546434833050317,1.0,1.0,0.0,-0.017850989131667716,16853.549126854366,AAPL,ga_trend_stop_momentum
2018-01-26,40.091758728027344,0.002337557404153534,0.0619852665377576,39.70870432535807,-0.04323306645041469,1.0,1.0,0.0,0.002337557404153534,16892.94526540211,AAPL,ga_trend_stop_momentum
2018-01-29,39.261924743652344,-0.020698368210893214,0.041095455314217766,39.748033091227214,-0.0630365807330312,0.0,1.0,0.0,-0.020698368210893214,16543.28886413235,AAPL,ga_trend_stop_momentum
2018-01-30,39.03049850463867,-0.0058944190975019906,0.03913077346585525,39.782257588704425,-0.06855943580521917,0.0,1.0,0.0,-0.0058944190975019906,16445.77578631612,AAPL,ga_trend_stop_momentum
2018-01-31,39.13802337646485,0.0027548936330752394,0.05926935199831607,39.81962381998698,-0.06599341612533105,0.0,1.0,0.0,0.0027548936330752394,16491.082149320824,AAPL,ga_trend_stop_momentum
2018-02-01,39.21985626220703,0.0020908793720888497,0.04262023636004275,39.85500666300456,-0.06404052102571234,0.0,1.0,0.0,0.0020908793720888497,16525.56301281026,AAPL,ga_trend_stop_momentum
2018-02-02,37.518089294433594,-0.04339044376899692,0.001348721402539832,39.85872406005859,-0.10465221816820591,0.0,1.0,0.0,-0.04339044376899692,15808.5115001519,AAPL,ga_trend_stop_momentum
2018-02-05,36.58072280883789,-0.024984387617382642,-0.016269471149604642,39.84811096191406,-0.12702193420185515,0.0,1.0,0.0,-0.024984387617382642,15413.545521178254,AAPL,ga_trend_stop_momentum
2018-02-06,38.10947799682617,0.04179127886502387,0.03371230985425533,39.86008616129557,-0.09053906441103576,0.0,1.0,0.0,0.04179127886502387,16057.697300352553,AAPL,ga_trend_stop_momentum
2018-02-07,37.293678283691406,-0.0214067406854197,0.001460655568934932,39.87292317708334,-0.11000765882270791,0.0,1.0,0.0,-0.0214067406854197,15713.954338238942,AAPL,ga_trend_stop_momentum
2018-02-08,36.267486572265625,-0.027516505709616168,-0.018669254013268577,39.87123916625976,-0.13449713816022757,0.0,1.0,0.0,-0.027516505709616168,15281.561223970144,AAPL,ga_trend_stop_momentum
2018-02-09,36.71107864379883,0.012231122513806314,-0.0070419047450029915,39.87571812947591,-0.12391106662101536,0.0,1.0,0.0,0.012231122513806314,15468.471871502754,AAPL,ga_trend_stop_momentum
2018-02-12,38.18976974487305,0.04027915157224604,0.05055900038417871,39.89702484130859,-0.08862294768267587,0.0,1.0,0.0,0.04027915157224604,16091.528794606038,AAPL,ga_trend_stop_momentum
2018-02-13,38.57234954833984,0.010017860961786695,0.07962226337674827,39.92557556152344,-0.07949289908879786,0.0,1.0,0.0,0.010017860961786695,16252.731492732988,AAPL,ga_trend_stop_momentum
2018-02-14,39.28352355957031,0.01843740450239406,0.1103859211992324,39.960502777099606,-0.06252113732197195,0.0,1.0,0.0,0.01843740450239406,16552.389677533305,AAPL,ga_trend_stop_momentum
2018-02-15,40.60260009765625,0.033578366158668604,0.15788598817716415,39.99550216674805,-0.031042128804956937,1.0,1.0,0.0,0.033578366158668604,17108.191878926486,AAPL,ga_trend_stop_momentum
2018-02-16,40.47114562988281,-0.0032375874317720488,0.13461784642802255,40.01735137939453,-0.03417921463065454,1.0,1.0,0.0,-0.0032375874317720488,17052.80261191893,AAPL,ga_trend_stop_momentum
2018-02-20,40.335018157958984,-0.0033635685327206843,0.12280992193646578,40.03018051147461,-0.03742781903257042,1.0,1.0,0.0,-0.0033635685327206843,16995.444341658782,AAPL,ga_trend_stop_momentum
2018-02-21,40.15194320678711,-0.004538858776632293,0.12464105663523939,40.04724568684896,-0.041796798224296494,1.0,1.0,0.0,-0.004538858776632293,16918.304419945878,AAPL,ga_trend_stop_momentum
2018-02-22,40.487571716308594,0.00835896055622909,0.127860690543262,40.06499710083008,-0.03378721545580099,1.0,1.0,0.0,0.00835896055622909,17059.72385927048,AAPL,ga_trend_stop_momentum
2018-02-23,41.19171905517578,0.01739169105524674,0.14978902571695962,40.07850362141927,-0.016983141213378516,1.0,1.0,0.0,0.01739169105524674,17356.421306118733,AAPL,ga_trend_stop_momentum
2018-02-26,42.00615692138672,0.019771883400156343,0.16743704822313954,40.09743443806966,0.0,1.0,1.0,0.0,0.019771883400156343,17699.590444427304,AAPL,ga_trend_stop_momentum
2018-02-27,41.87003326416016,-0.003240564412529068,0.17123548304276848,40.11281107584635,-0.003240564412529068,1.0,1.0,0.0,-0.003240564412529068,17642.233781516752,AAPL,ga_trend_stop_momentum
2018-02-28,41.80664825439453,-0.0015138514308248308,0.15508790509346482,40.122901611328125,-0.004749510110281241,1.0,1.0,0.0,-0.0015138514308248308,17615.526060663655,AAPL,ga_trend_stop_momentum
2018-03-01,41.0743522644043,-0.017516256876996983,0.13551285027103344,40.124346059163415,-0.022182573348146772,1.0,1.0,0.0,-0.017516256876996983,17306.967981161637,AAPL,ga_trend_stop_momentum
2018-03-02,41.358360290527344,0.006914485815742832,0.13940255447550265,40.131384989420575,-0.015421468621176326,1.0,1.0,0.0,0.006914485815742832,17426.636765780895,AAPL,ga_trend_stop_momentum
2018-03-05,41.50152587890625,0.00346158763000326,0.14290648755342317,40.14251454671224,-0.012013263756188719,1.0,1.0,0.0,0.00346158763000326,17486.96059604188,AAPL,ga_trend_stop_momentum
2018-03-06,41.46632385253906,-0.0008482104120677292,0.13719584087007375,40.16137191772461,-0.012851284392855544,1.0,1.0,0.0,-0.0008482104120677292,17472.1279739889,AAPL,ga_trend_stop_momentum
2018-03-07,41.08138656616211,-0.009283130275687168,0.13061119890210637,40.18214070638021,-0.022015114521313883,1.0,1.0,0.0,-0.009283130275687168,17309.931933812884,AAPL,ga_trend_stop_momentum
2018-03-08,41.52970886230469,0.01091302737361488,0.1357421213810932,40.202591298421225,-0.011342338695103482,1.0,1.0,0.0,0.01091302737361488,17498.835694841993,AAPL,ga_trend_stop_momentum
2018-03-09,42.243202209472656,0.017180311798804526,0.13437201490874617,40.235516001383466,0.0,1.0,1.0,0.0,0.017180311798804526,17799.47114819543,AAPL,ga_trend_stop_momentum
2018-03-12,42.65161895751953,0.009668224156436978,0.14112837832803748,40.27441609700521,0.0,1.0,1.0,0.0,0.009668224156436978,17971.560425122214,AAPL,ga_trend_stop_momentum
2018-03-13,42.240867614746094,-0.009630381045618419,0.1351612125769972,40.29799072265625,-0.009630381045618419,1.0,1.0,0.0,-0.009630381045618419,17798.48745024393,AAPL,ga_trend_stop_momentum
2018-03-14,41.88175582885742,-0.008501524854174769,0.1527860143419817,40.31110453287761,-0.018050032975978736,1.0,1.0,0.0,-0.008501524854174769,17647.173166818964,AAPL,ga_trend_stop_momentum
2018-03-15,41.93105697631836,0.0011771509213318598,0.15214875917845494,40.324844462076825,-0.016894129667594626,1.0,1.0,0.0,0.0011771509213318598,17667.94655297119,AAPL,ga_trend_stop_momentum
2018-03-16,41.78318405151367,-0.0035265727951527825,0.14867366037059937,40.33935546875,-0.02036112408466395,1.0,1.0,0.0,-0.0035265727951527825,17605.63925331127,AAPL,ga_trend_stop_momentum
2018-03-19,41.144779205322266,-0.015278989877945404,0.1244272496557659,40.34853357950846,-0.03532901655381615,1.0,1.0,0.0,-0.015278989877945404,17336.64286936517,AAPL,ga_trend_stop_momentum
2018-03-20,41.13069152832031,-0.0003423928205241733,0.1290011287745363,40.36871327718099,-0.03565931297271607,1.0,1.0,0.0,-0.0003423928205241733,17330.706927314706,AAPL,ga_trend_stop_momentum
2018-03-21,40.19887924194336,-0.022654914171218343,0.09641333592335566,40.36908192952474,-0.05750636846913293,0.0,1.0,0.0,-0.022654914171218343,16938.081249349856,AAPL,ga_trend_stop_momentum
2018-03-22,39.630889892578125,-0.01412948221632504,0.043532029974651554,40.36437077840169,-0.07082331547484788,0.0,1.0,0.0,-0.01412948221632504,16698.7549315585,AAPL,ga_trend_stop_momentum
2018-03-23,38.71316909790039,-0.02315670420637217,-0.0030718012671301365,40.351319274902345,-0.09233998511385433,0.0,1.0,0.0,-0.02315670420637217,16312.066802993699,AAPL,ga_trend_stop_momentum
2018-03-26,40.55095291137695,0.047471799811300786,0.029922145858410687,40.36327000935872,-0.049251730590456955,1.0,1.0,0.0,0.047471799811300786,17086.42997277398,AAPL,ga_trend_stop_momentum
2018-03-27,39.51118850708008,-0.02564093639351095,0.016441977469059177,40.36332102457682,-0.07362980649262763,0.0,1.0,0.0,-0.02564093639351095,16648.317908649904,AAPL,ga_trend_stop_momentum
2018-03-28,39.07462692260742,-0.011049062328115644,-0.002083672891413757,40.35658487955729,-0.08386532849959927,0.0,1.0,0.0,-0.011049062328115644,16464.369606418946,AAPL,ga_trend_stop_momentum
2018-03-29,39.3797607421875,0.007809001482840472,-0.01988537887037145,40.353761494954426,-0.07671123149137105,0.0,1.0,0.0,0.007809001482840472,16592.939893089508,AAPL,ga_trend_stop_momentum
2018-04-02,39.12156677246094,-0.006556514434328697,-0.036090435733293735,40.33721008300781,-0.0827647876291514,0.0,1.0,0.0,-0.006556514434328697,16484.148043172518,AAPL,ga_trend_stop_momentum
2018-04-03,39.522926330566406,0.010259291516616864,-0.029321054884542397,40.329033610026045,-0.07335460419613293,0.0,1.0,0.0,0.010259291516616864,16653.263723350494,AAPL,ga_trend_stop_momentum
2018-04-04,40.2786979675293,0.019122360288853057,-0.018785938893635445,40.32915740966797,-0.055634957077564495,0.0,1.0,0.0,0.019122360288853057,16971.713432253688,AAPL,ga_trend_stop_momentum
2018-04-05,40.55800247192383,0.006934298239225534,-0.009959869619096562,40.333161163330075,-0.049086448223241375,1.0,1.0,0.0,0.006934298239225534,17089.400354823607,AAPL,ga_trend_stop_momentum
2018-04-06,39.52056884765625,-0.025579011811189156,-0.032080762706995114,40.31787796020508,-0.07340987719555891,0.0,1.0,0.0,-0.025579011811189156,16652.270381301434,AAPL,ga_trend_stop_momentum
2018-04-09,39.91254425048828,0.009918263179435005,-0.01854743090419264,40.3001850382487,-0.06421971249811953,0.0,1.0,0.0,0.009918263179435005,16817.43198147829,AAPL,ga_trend_stop_momentum
2018-04-10,40.66361999511719,0.01881803725453346,0.015270115036130072,40.29836598714193,-0.046610164185851066,1.0,1.0,0.0,0.01881803725453346,17133.903043031332,AAPL,ga_trend_stop_momentum
2018-04-11,40.4734992980957,-0.004675449383117258,0.02403042281622425,40.29460428873698,-0.051067690105578545,1.0,1.0,0.0,-0.004675449383117258,17053.794346618397,AAPL,ga_trend_stop_momentum
2018-04-12,40.87251281738281,0.00985863654507102,0.021917197543961597,40.294105784098306,-0.04171251135645482,1.0,1.0,0.0,0.00985863654507102,17221.921506796098,AAPL,ga_trend_stop_momentum
2018-04-13,41.010982513427734,0.00338784396896763,0.03110418131687065,40.29545354207357,-0.03846598286751668,1.0,1.0,0.0,0.00338784396896763,17280.26668970693,AAPL,ga_trend_stop_momentum
2018-04-16,41.26681900024414,0.006238243298185786,0.0385740902581293,40.31405075073242,-0.0324676997291623,1.0,1.0,0.0,0.006238243298185786,17388.065197574855,AAPL,ga_trend_stop_momentum
2018-04-17,41.83482360839844,0.01376419656070249,0.03365356248728757,40.340127817789714,-0.019150394969405737,1.0,1.0,0.0,0.01376419656070249,17627.397944764587,AAPL,ga_trend_stop_momentum
2018-04-18,41.74093246459961,-0.00224432985968126,0.020605111935457332,40.36345708211263,-0.02135174502583248,1.0,1.0,0.0,-0.00224432985968126,17587.836249208667,AAPL,ga_trend_stop_momentum
2018-04-19,40.55800247192383,-0.028339807542129614,-0.008375430441630471,40.37677983601888,-0.049086448223241375,1.0,1.0,0.0,-0.028339807542129614,17089.400354823603,AAPL,ga_trend_stop_momentum
2018-04-20,38.896244049072266,-0.0409723931547642,-0.04419758578833555,40.3585019938151,-0.08804765212283194,0.0,1.0,0.0,-0.0409723931547642,16389.206724706604,AAPL,ga_trend_stop_momentum
2018-04-23,38.783573150634766,-0.002896703812721668,-0.04134937571472974,40.33881535847982,-0.09068930796594821,0.0,1.0,0.0,-0.002896703812721668,16341.732047099664,AAPL,ga_trend_stop_momentum
2018-04-24,38.24374771118164,-0.013918919676545793,-0.03466842682743054,40.30943756103515,-0.10334593044939455,0.0,1.0,0.0,-0.013918919676545793,16114.272791360449,AAPL,ga_trend_stop_momentum
2018-04-25,38.410396575927734,0.004357545343218749,-0.043833204170645956,40.27614196777344,-0.09943871968414608,0.0,1.0,0.0,0.004357545343218749,16184.491465721798,AAPL,ga_trend_stop_momentum
2018-04-26,38.54418182373047,0.00348304781332498,-0.036015312511180286,40.246656036376955,-0.09630202168597679,0.0,1.0,0.0,0.00348304781332498,16240.862823331257,AAPL,ga_trend_stop_momentum
2018-04-27,38.09822463989258,-0.011570025947815754,-0.04015433692249559,40.21128631591797,-0.10675783074405865,0.0,1.0,0.0,-0.011570025947815754,16052.955619050397,AAPL,ga_trend_stop_momentum
2018-04-30,38.78828811645508,0.01811274627846915,-0.021847620850644178,40.18524215698242,-0.09057876196709624,0.0,1.0,0.0,0.01811274627846915,16343.718731197783,AAPL,ga_trend_stop_momentum
2018-05-01,39.68956756591797,0.023235865598320693,0.004611930265266073,40.1681293741862,-0.06944757230790533,0.0,1.0,0.0,0.023235865598320693,16723.479183012652,AAPL,ga_trend_stop_momentum
2018-05-02,41.44286346435547,0.044175233089288835,0.04707006821859361,40.16875249226888,-0.02834020191280351,1.0,1.0,0.0,0.044175233089288835,17462.2427739861,AAPL,ga_trend_stop_momentum
2018-05-03,41.51797103881836,0.001812316239380829,0.048658316598703566,40.17318222045898,-0.026579247081576662,1.0,1.0,0.0,0.001812316239380829,17493.88988014141,AAPL,ga_trend_stop_momentum
2018-05-04,43.146846771240234,0.039233028292710026,0.06897231217993038,40.19026041666667,0.0,1.0,1.0,0.0,0.039233028292710026,18180.228156758552,AAPL,ga_trend_stop_momentum
2018-05-07,43.459014892578125,0.007235015874809347,0.08278950799005536,40.211002349853516,0.0,1.0,1.0,0.0,0.007235015874809347,18311.762396080354,AAPL,ga_trend_stop_momentum
2018-05-08,43.66790008544922,0.004806487063441667,0.08439375790102388,40.23702255249023,0.0,1.0,1.0,0.0,0.004806487063441667,18399.777645145932,AAPL,ga_trend_stop_momentum
2018-05-09,43.975379943847656,0.0070413245838880645,0.0923464843291022,40.271693267822265,0.0,1.0,1.0,0.0,0.0070413245838880645,18529.336451816773,AAPL,ga_trend_stop_momentum
2018-05-10,44.60440444946289,0.014304015256228375,0.09682577650705038,40.3146262105306,0.0,1.0,1.0,0.0,0.014304015256228375,18794.380363111348,AAPL,ga_trend_stop_momentum
2018-05-11,44.43476104736328,-0.003803288132494087,0.0774802461748283,40.3640864054362,-0.003803288132494087,1.0,1.0,0.0,-0.003803288132494087,18722.89991931875,AAPL,ga_trend_stop_momentum
2018-05-14,44.33108901977539,-0.0023331289545449607,0.08654499916226355,40.42185745239258,-0.006127543525374701,1.0,1.0,0.0,-0.0023331289545449607,18679.216979403936,AAPL,ga_trend_stop_momentum
2018-05-15,43.92818069458008,-0.009088617809853039,0.07784333783265063,40.473009745279946,-0.015160470434012363,1.0,1.0,0.0,-0.009088617809853039,18509.44871529082,AAPL,ga_trend_stop_momentum
2018-05-16,44.33816909790039,0.009333152360004204,0.0838004584921046,40.540693003336585,-0.005968813054418098,1.0,1.0,0.0,0.009333152360004204,18682.20022025031,AAPL,ga_trend_stop_momentum
2018-05-17,44.05778503417969,-0.006323762785549469,0.07694676148573065,40.607723490397134,-0.012254830482100187,1.0,1.0,0.0,-0.006323762785549469,18564.05841774531,AAPL,ga_trend_stop_momentum
2018-05-18,43.89755630493164,-0.0036367858512120765,0.10096120314425283,40.67118392944336,-0.0158470481392059,1.0,1.0,0.0,-0.0036367858512120765,18496.544912750578,AAPL,ga_trend_stop_momentum
2018-05-21,44.20856094360352,0.007084782499315212,0.1085662286738196,40.73769999186198,-0.008874538529213272,1.0,1.0,0.0,0.007084782499315212,18627.58891044623,AAPL,ga_trend_stop_momentum
2018-05-22,44.09783554077149,-0.002504614501550595,0.10268744211717085,40.82542994181315,-0.01135692573286895,1.0,1.0,0.0,-0.002504614501550595,18580.933981132202,AAPL,ga_trend_stop_momentum
2018-05-23,44.38056945800781,0.006411514619009129,0.12188878391830515,40.92942789713542,-0.005018226209222987,1.0,1.0,0.0,0.006411514619009129,18700.065910987076,AAPL,ga_trend_stop_momentum
2018-05-24,44.33108901977539,-0.0011149121977634957,0.10092627977825219,41.01238271077474,-0.006127543525374701,1.0,1.0,0.0,-0.0011149121977634957,18679.216979403933,AAPL,ga_trend_stop_momentum
2018-05-25,44.432403564453125,0.002285406176973037,0.10363451133302304,41.10756571451823,-0.0038561412742242895,1.0,1.0,0.0,0.002285406176973037,18721.906577269685,AAPL,ga_trend_stop_momentum
2018-05-29,44.272178649902344,-0.003606037524356731,0.09457038411915164,41.21429494222005,-0.007448273408446893,1.0,1.0,0.0,-0.003606037524356731,18654.394679624547,AAPL,ga_trend_stop_momentum
2018-05-30,44.17793273925781,-0.0021287841149588704,0.0799452762127304,41.31385299682617,-0.009561201757290028,1.0,1.0,0.0,-0.0021287841149588704,18614.68350055639,AAPL,ga_trend_stop_momentum
2018-05-31,44.029502868652344,-0.0033598192899046975,0.08032942827782108,41.39171610514323,-0.012888897137095845,1.0,1.0,0.0,-0.0033598192899046975,18552.14152785575,AAPL,ga_trend_stop_momentum
2018-06-01,44.823524475097656,0.018033853546201017,0.09993804889400715,41.47506510416667,0.0,1.0,1.0,0.0,0.018033853546201017,18886.708131137497,AAPL,ga_trend_stop_momentum
2018-06-04,45.19816207885742,0.00835805769731257,0.10938603388748835,41.553926951090496,0.0,1.0,1.0,0.0,0.00835805769731257,19044.564327409844,AAPL,ga_trend_stop_momentum
2018-06-05,45.5468635559082,0.0077149481530334185,0.11163044802949651,41.61985046386719,0.0,1.0,1.0,0.0,0.0077149481530334185,19191.492153792922,AAPL,ga_trend_stop_momentum
2018-06-06,45.70472717285156,0.0034659602136946077,0.10408213534650224,41.68963155110677,0.0,1.0,1.0,0.0,0.0034659602136946077,19258.0091020394,AAPL,ga_trend_stop_momentum
2018-06-07,45.58221435546875,-0.0026805283602170382,0.10674745139555575,41.759594167073566,-0.0026805283602170382,1.0,1.0,0.0,-0.0026805283602170382,19206.387462480066,AAPL,ga_trend_stop_momentum
2018-06-08,45.16753005981445,-0.009097502206023123,0.07885992020348942,41.82646865844727,-0.011753644453569856,1.0,1.0,0.0,-0.009097502206023123,19031.657310170416,AAPL,ga_trend_stop_momentum
2018-06-11,45.05678939819336,-0.002451775899068198,0.0752545559434985,41.887391560872395,-0.014176603050440661,1.0,1.0,0.0,-0.002451775899068198,18984.99595145802,AAPL,ga_trend_stop_momentum
2018-06-12,45.3041877746582,0.005490812367442421,0.08600464533591823,41.942224477132164,-0.008763631750355994,1.0,1.0,0.0,0.005490812367442421,19089.23900202413,AAPL,ga_trend_stop_momentum
2018-06-13,44.931907653808594,-0.008217344557666983,0.08596555410784279,41.98123448689778,-0.016908962526353766,1.0,1.0,0.0,-0.008217344557666983,18932.376147800842,AAPL,ga_trend_stop_momentum
2018-06-14,44.95547103881836,0.0005244243175988039,0.08628938393524521,42.02237365722656,-0.016393405679889006,1.0,1.0,0.0,0.0005244243175988039,18942.304746242677,AAPL,ga_trend_stop_momentum
2018-06-15,44.493675231933594,-0.010272293810157485,0.09253298955523936,42.05820068359375,-0.026497301610353574,1.0,1.0,0.0,-0.010272293810157485,18747.72382644773,AAPL,ga_trend_stop_momentum
2018-06-18,44.47011184692383,-0.0005295895402421813,0.11180114567970567,42.103477478027344,-0.027012858456818223,1.0,1.0,0.0,-0.0005295895402421813,18737.795228005896,AAPL,ga_trend_stop_momentum
2018-06-19,43.75148391723633,-0.016159795868316618,0.09128372776149996,42.13538579305013,-0.04273613204665305,1.0,1.0,0.0,-0.016159795868316618,18434.996282099004,AAPL,ga_trend_stop_momentum
2018-06-20,43.942325592041016,0.004361947475100436,0.11920966378871611,42.16792978922526,-0.03856059733482897,1.0,1.0,0.0,0.004361947475100436,18515.40876758519,AAPL,ga_trend_stop_momentum
2018-06-21,43.69728088378906,-0.005576507500466343,0.11956758324764305,42.19767588297526,-0.04392207137503523,1.0,1.0,0.0,-0.005576507500466343,18412.15745171855,AAPL,ga_trend_stop_momentum
2018-06-22,43.57004928588867,-0.002911659383080578,0.1132409234567775,42.23085805257161,-0.04670584464687233,1.0,1.0,0.0,-0.002911659383080578,18358.547520711498,AAPL,ga_trend_stop_momentum
2018-06-25,42.92211151123047,-0.014871173782859515,0.09439747112462005,42.24942342122396,-0.06088244769731299,1.0,1.0,0.0,-0.014871173782859515,18085.534370130114,AAPL,ga_trend_stop_momentum
2018-06-26,43.4546012878418,0.012405954829878274,0.15823065899811106,42.26557540893555,-0.04923179776349984,1.0,1.0,0.0,0.012405954829878274,18309.90269260016,AAPL,ga_trend_stop_momentum
2018-06-27,43.39098358154297,-0.001464003912437839,0.18617075469760058,42.27543360392253,-0.05062372613139565,1.0,1.0,0.0,-0.001464003912437839,18283.09692342184,AAPL,ga_trend_stop_momentum
2018-06-28,43.70670700073242,0.007276244812384203,0.146872360843473,42.29497812906901,-0.04371583194365847,1.0,1.0,0.0,0.007276244812384203,18416.129212565203,AAPL,ga_trend_stop_momentum
2018-06-29,43.61481857299805,-0.002102387346016088,0.1694962948203178,42.31808563232422,-0.045726311677775744,1.0,1.0,0.0,-0.002102387346016088,18377.41137554611,AAPL,ga_trend_stop_momentum
2018-07-02,44.102542877197266,0.011182536581756386,0.21603527140817214,42.34703877766927,-0.035055111249104876,1.0,1.0,0.0,0.011182536581756386,18582.917450531142,AAPL,ga_trend_stop_momentum
2018-07-03,43.334434509277344,-0.017416419050001353,0.1804184488759859,42.36772211710612,-0.05186099579174741,1.0,1.0,0.0,-0.017416419050001353,18259.269573041107,AAPL,ga_trend_stop_momentum
2018-07-05,43.68314743041992,0.008047016768337523,0.14384422116827134,42.40156702677409,-0.04423130532616881,1.0,1.0,0.0,0.008047016768337523,18406.202221472966,AAPL,ga_trend_stop_momentum
2018-07-06,44.288673400878906,0.013861775217170136,0.14819745023245812,42.44367345174154,-0.030982654520992026,1.0,1.0,0.0,0.013861775217170136,18661.3448592688,AAPL,ga_trend_stop_momentum
2018-07-09,44.90362930297851,0.013885173225518077,0.14306521498474445,42.50640345255534,-0.01752768082048417,1.0,1.0,0.0,0.013885173225518077,18920.46086526088,AAPL,ga_trend_stop_momentum
2018-07-10,44.84945297241211,-0.0012065022673525272,0.10459558906428268,42.57598429361979,-0.018713035901185338,1.0,1.0,0.0,-0.0012065022673525272,18897.63328632759,AAPL,ga_trend_stop_momentum
2018-07-11,44.26747512817383,-0.012976252900927632,0.09380336136291412,42.65004170735677,-0.031446463715715134,1.0,1.0,0.0,-0.012976252900927632,18652.412817575216,AAPL,ga_trend_stop_momentum
2018-07-12,45.00965881347656,0.01676589150733765,0.11589534030233639,42.709491119384765,-0.015207800207324484,1.0,1.0,0.0,0.01676589150733765,18965.137147224756,AAPL,ga_trend_stop_momentum
2018-07-13,45.080345153808594,0.0015704704766805744,0.1227437965241096,42.783746541341145,-0.01366121313188473,1.0,1.0,0.0,0.0015704704766805744,18994.92133520067,AAPL,ga_trend_stop_momentum
2018-07-16,44.981388092041016,-0.002195126533081071,0.11099248942910278,42.862503356933594,-0.01582635157354595,1.0,1.0,0.0,-0.002195126533081071,18953.22507938398,AAPL,ga_trend_stop_momentum
